datetime,activity_count,axis_x,axis_y,axis_z,vector_magnitude
2000-01-01 09:10:00,2285,846,691,747,1323.62
2000-01-01 09:11:00,2034,420,980,634,1240.44
2000-01-01 09:12:00,2105,768,591,747,1223.30
2000-01-01 09:13:00,1776,514,556,706,1035.38
2000-01-01 09:14:00,2471,908,651,911,1442.04
2000-01-01 09:15:00,2178,685,769,724,1258.70
2000-01-01 09:16:00,1852,470,575,807,1096.51
2000-01-01 09:17:00,1755,397,665,693,1039.07
2000-01-01 09:18:00,325,85,90,150,194.52
2000-01-01 09:19:00,2059,604,733,721,1192.82
2000-01-01 09:20:00,2027,408,774,845,1216.39
2000-01-01 09:21:00,2628,885,806,937,1520.03
2000-01-01 09:22:00,4844,1658,1480,1706,2801.58
2000-01-01 09:23:00,2201,546,767,888,1294.16
2000-01-01 09:24:00,2366,815,520,1032,1413.72
2000-01-01 09:25:00,1856,521,441,893,1124.59
2000-01-01 09:26:00,2582,631,801,1150,1536.72
2000-01-01 09:27:00,2321,631,557,1133,1411.50
2000-01-01 09:28:00,2491,562,1133,796,1494.70
2000-01-01 09:29:00,1896,738,243,915,1200.68
2000-01-01 09:30:00,2207,789,620,798,1282.22
2000-01-01 09:31:00,2346,524,900,921,1390.58
2000-01-01 09:32:00,685,256,155,274,405.93
2000-01-01 09:33:00,2046,471,605,970,1236.74
2000-01-01 09:34:00,1905,710,569,626,1104.33
2000-01-01 09:35:00,2840,668,961,1210,1683.86
2000-01-01 09:36:00,2516,583,888,1045,1490.03
2000-01-01 09:37:00,529,149,155,226,311.63
2000-01-01 09:38:00,2242,593,970,679,1324.49
2000-01-01 09:39:00,236,58,73,105,140.23
2000-01-01 09:40:00,2229,813,673,743,1290.92
2000-01-01 09:41:00,2400,732,699,970,1401.61
2000-01-01 09:42:00,2881,685,1125,1071,1697.45
2000-01-01 09:43:00,1816,627,561,628,1050.12
2000-01-01 09:44:00,562,155,150,258,335.98
2000-01-01 09:45:00,2361,942,688,731,1376.41
2000-01-01 09:46:00,993,249,422,322,586.19
2000-01-01 09:47:00,2524,839,594,1091,1499.13
2000-01-01 09:48:00,2616,993,619,1004,1542.05
2000-01-01 09:49:00,322,81,131,109,189.10
2000-01-01 09:50:00,2214,514,855,846,1307.43
2000-01-01 09:51:00,2172,726,793,653,1257.96
2000-01-01 09:52:00,2337,911,494,932,1394.10
2000-01-01 09:53:00,1963,781,503,680,1150.58
2000-01-01 09:54:00,607,225,94,288,377.48
2000-01-01 09:55:00,605,224,194,187,350.70
2000-01-01 09:56:00,2152,841,280,1030,1359.40
2000-01-01 09:57:00,2421,950,551,921,1433.01
2000-01-01 09:58:00,2277,647,729,901,1327.38
2000-01-01 09:59:00,688,195,265,228,400.26
2000-01-01 10:00:00,2243,723,651,870,1304.64
2000-01-01 10:01:00,2320,525,648,1148,1418.26
2000-01-01 10:02:00,2402,511,959,932,1431.68
2000-01-01 10:03:00,2215,693,602,920,1299.76
2000-01-01 10:04:00,2701,874,645,1182,1605.49
2000-01-01 10:05:00,2270,835,579,856,1328.47
2000-01-01 10:06:00,2214,857,688,669,1286.50
2000-01-01 10:07:00,523,206,135,182,306.30
2000-01-01 10:08:00,1993,724,520,749,1164.40
2000-01-01 10:09:00,1959,438,758,763,1161.37
2000-01-01 10:10:00,448,139,172,138,260.35
2000-01-01 10:11:00,2647,639,945,1063,1559.45
2000-01-01 10:12:00,2552,927,438,1187,1568.36
2000-01-01 10:13:00,2086,716,470,900,1242.43
2000-01-01 10:14:00,4448,1601,949,1898,2658.53
2000-01-01 10:15:00,2369,551,1085,732,1420.26
2000-01-01 10:16:00,2555,573,1116,866,1524.17
2000-01-01 10:17:00,2031,697,407,927,1229.34
2000-01-01 10:18:00,2390,904,710,776,1386.76
2000-01-01 10:19:00,2314,694,864,757,1341.66
2000-01-01 10:20:00,2363,842,376,1146,1470.49
2000-01-01 10:21:00,2088,471,685,932,1248.93
2000-01-01 10:22:00,2213,712,652,849,1285.54
2000-01-01 10:23:00,2120,836,240,1045,1359.10
2000-01-01 10:24:00,2439,899,558,981,1443.30
2000-01-01 10:25:00,2273,742,424,1107,1398.58
2000-01-01 10:26:00,2492,853,826,814,1439.15
2000-01-01 10:27:00,2766,617,1141,1008,1642.70
2000-01-01 10:28:00,2106,798,393,916,1276.50
2000-01-01 10:29:00,2280,694,533,1052,1368.81
2000-01-01 10:30:00,4456,1768,651,2037,2774.59
2000-01-01 10:31:00,2401,496,823,1082,1447.38
2000-01-01 10:32:00,2864,895,723,1246,1695.84
2000-01-01 10:33:00,2390,616,676,1099,1429.49
2000-01-01 10:34:00,3716,1461,631,1624,2273.61
2000-01-01 10:35:00,4570,1673,731,2167,2833.13
2000-01-01 10:36:00,2743,871,847,1025,1589.71
2000-01-01 10:37:00,2077,699,681,697,1199.32
2000-01-01 10:38:00,2158,449,1010,699,1307.62
2000-01-01 10:39:00,2292,784,669,839,1328.73
2000-01-01 10:40:00,4975,1834,1026,2115,2981.31
2000-01-01 10:41:00,2272,811,617,844,1322.98
2000-01-01 10:42:00,1816,560,653,603,1050.40
2000-01-01 10:43:00,4381,1067,1683,1630,2574.68
2000-01-01 10:44:00,2580,904,612,1064,1524.22
2000-01-01 10:45:00,2775,900,702,1173,1636.51
2000-01-01 10:46:00,2437,948,311,1177,1543.25
2000-01-01 10:47:00,5203,1576,1265,2363,3108.81
2000-01-01 10:48:00,2350,916,488,947,1404.44
2000-01-01 10:49:00,2443,795,655,994,1431.06
2000-01-01 10:50:00,2220,683,825,712,1285.89
2000-01-01 10:51:00,2054,746,513,795,1205.20
2000-01-01 10:52:00,2418,510,1141,768,1466.51
2000-01-01 10:53:00,603,170,143,291,365.70
2000-01-01 10:54:00,3857,1266,1021,1570,2260.66
2000-01-01 10:55:00,5113,1537,1677,1900,2963.48
2000-01-01 10:56:00,4059,1132,1353,1573,2363.93
2000-01-01 10:57:00,2563,948,438,1177,1573.69
2000-01-01 10:58:00,577,207,91,279,359.20
2000-01-01 10:59:00,3054,636,1415,1003,1847.58
2000-01-01 11:00:00,2179,829,370,980,1335.85
2000-01-01 11:01:00,2255,515,679,1060,1360.57
2000-01-01 11:02:00,2511,930,426,1155,1543.03
2000-01-01 11:03:00,2881,948,753,1180,1690.50
2000-01-01 11:04:00,4586,1221,1543,1823,2681.79
2000-01-01 11:05:00,325,86,110,129,190.17
2000-01-01 11:06:00,2273,620,714,939,1332.57
2000-01-01 11:07:00,2572,844,590,1138,1535.03
2000-01-01 11:08:00,590,173,137,281,356.66
2000-01-01 11:09:00,2474,634,1058,783,1460.52
2000-01-01 11:10:00,2154,813,582,759,1255.12
2000-01-01 11:11:00,2359,745,523,1091,1420.93
2000-01-01 11:12:00,1924,594,541,789,1126.15
2000-01-01 11:13:00,2019,700,402,917,1221.64
2000-01-01 11:14:00,2506,684,1025,797,1467.73
2000-01-01 11:15:00,2187,662,796,729,1266.19
2000-01-01 11:16:00,2031,760,431,839,1211.64
2000-01-01 11:17:00,2409,512,939,958,1436.03
2000-01-01 11:18:00,2156,772,513,870,1271.61
2000-01-01 11:19:00,4276,1457,1259,1560,2478.12
2000-01-01 11:20:00,2305,635,716,954,1351.48
2000-01-01 11:21:00,2291,695,526,1070,1379.93
2000-01-01 11:22:00,2606,934,710,962,1517.41
2000-01-01 11:23:00,2407,561,1057,789,1433.14
2000-01-01 11:24:00,2240,814,484,942,1335.40
2000-01-01 11:25:00,2419,717,628,1074,1435.92
2000-01-01 11:26:00,2114,477,900,737,1257.43
2000-01-01 11:27:00,2480,780,937,764,1438.44
2000-01-01 11:28:00,2715,889,485,1341,1680.07
2000-01-01 11:29:00,2915,633,1242,1040,1739.31
2000-01-01 11:30:00,2223,508,865,849,1314.55
2000-01-01 11:31:00,2268,574,715,980,1341.43
2000-01-01 11:32:00,390,79,184,127,237.08
2000-01-01 11:33:00,1932,444,746,742,1142.21
2000-01-01 11:34:00,2671,936,650,1085,1573.53
2000-01-01 11:35:00,643,244,100,299,398.55
2000-01-01 11:36:00,2328,665,639,1023,1377.64
2000-01-01 11:37:00,2207,796,594,817,1285.95
2000-01-01 11:38:00,723,269,204,250,419.90
2000-01-01 11:39:00,545,166,215,164,317.32
2000-01-01 11:40:00,3833,885,1520,1428,2265.77
2000-01-01 11:41:00,2134,668,597,869,1248.03
2000-01-01 11:42:00,2383,706,588,1088,1424.43
2000-01-01 11:43:00,2806,885,524,1397,1734.61
2000-01-01 11:44:00,2332,675,609,1048,1387.52
2000-01-01 11:45:00,415,150,76,190,253.33
2000-01-01 11:46:00,2318,506,1114,698,1408.46
2000-01-01 11:47:00,2081,526,894,661,1230.08
2000-01-01 11:48:00,2502,761,683,1058,1471.50
2000-01-01 11:49:00,631,188,231,211,365.32
2000-01-01 11:50:00,2550,816,952,782,1477.76
2000-01-01 11:51:00,2785,757,817,1211,1645.00
2000-01-01 11:52:00,2587,722,906,959,1503.75
2000-01-01 11:53:00,588,182,121,285,359.18
2000-01-01 11:54:00,2705,869,875,961,1563.28
2000-01-01 11:55:00,1968,463,913,592,1182.79
2000-01-01 11:56:00,2519,986,373,1160,1567.29
2000-01-01 11:57:00,2503,722,905,876,1451.92
2000-01-01 11:58:00,2058,601,651,806,1197.88
2000-01-01 11:59:00,2283,631,849,803,1327.93
2000-01-01 12:00:00,2812,853,578,1381,1723.17
2000-01-01 12:01:00,2432,680,882,869,1413.04
2000-01-01 12:02:00,2487,942,623,922,1458.16
2000-01-01 12:03:00,2358,561,651,1146,1432.29
2000-01-01 12:04:00,2570,642,1052,875,1511.82
2000-01-01 12:05:00,2825,609,1300,915,1702.84
2000-01-01 12:06:00,2418,663,619,1135,1453.35
2000-01-01 12:07:00,2447,915,359,1173,1530.47
2000-01-01 12:08:00,2616,590,849,1177,1566.85
2000-01-01 12:09:00,2826,849,823,1153,1651.95
2000-01-01 12:10:00,553,112,241,201,332.86
2000-01-01 12:11:00,2121,684,663,774,1227.54
2000-01-01 12:12:00,2520,597,994,929,1485.95
2000-01-01 12:13:00,2623,973,668,982,1535.44
2000-01-01 12:14:00,2144,738,414,992,1303.71
2000-01-01 12:15:00,2544,583,1004,957,1504.62
2000-01-01 12:16:00,2709,1002,355,1352,1719.61
2000-01-01 12:17:00,2805,702,989,1114,1646.80
2000-01-01 12:18:00,584,190,163,231,340.66
2000-01-01 12:19:00,2345,731,742,873,1358.74
2000-01-01 12:20:00,2445,586,654,1205,1490.93
2000-01-01 12:21:00,2497,641,617,1238,1524.80
2000-01-01 12:22:00,2316,596,849,871,1354.77
2000-01-01 12:23:00,2197,847,409,941,1330.54
2000-01-01 12:24:00,295,78,116,102,172.72
2000-01-01 12:25:00,2214,836,539,839,1301.30
2000-01-01 12:26:00,2600,616,989,995,1532.02
2000-01-01 12:27:00,2272,792,684,796,1314.66
2000-01-01 12:28:00,711,146,274,291,425.46
2000-01-01 12:29:00,2520,815,896,808,1456.42
2000-01-01 12:30:00,2162,703,687,771,1249.58
2000-01-01 12:31:00,2027,550,855,622,1191.90
2000-01-01 12:32:00,2322,671,828,823,1346.51
2000-01-01 12:33:00,2697,943,698,1055,1578.22
2000-01-01 12:34:00,2174,670,702,803,1259.30
2000-01-01 12:35:00,4149,1264,1631,1253,2414.66
2000-01-01 12:36:00,2685,541,1086,1057,1609.62
2000-01-01 12:37:00,2039,651,451,937,1226.67
2000-01-01 12:38:00,4109,956,1596,1557,2425.92
2000-01-01 12:39:00,2629,567,1157,905,1574.50
2000-01-01 12:40:00,2477,636,758,1082,1466.51
2000-01-01 12:41:00,2865,612,1286,967,1721.34
2000-01-01 12:42:00,2364,561,799,1003,1400.00
2000-01-01 12:43:00,2787,1100,839,849,1622.80
2000-01-01 12:44:00,2403,718,892,793,1392.76
2000-01-01 12:45:00,2835,778,924,1133,1656.19
2000-01-01 12:46:00,2506,890,836,780,1449.00
2000-01-01 12:47:00,2238,559,606,1072,1352.77
2000-01-01 12:48:00,2509,724,645,1140,1496.37
2000-01-01 12:49:00,2340,512,782,1046,1402.63
2000-01-01 12:50:00,2725,888,844,994,1577.27
2000-01-01 12:51:00,2419,717,918,785,1404.00
2000-01-01 12:52:00,2612,853,916,843,1509.20
2000-01-01 12:53:00,5118,2015,1319,1784,2997.43
2000-01-01 12:54:00,2138,586,655,896,1255.57
2000-01-01 12:55:00,2452,863,378,1211,1534.67
2000-01-01 12:56:00,4261,1050,1825,1385,2520.44
2000-01-01 12:57:00,2150,619,540,991,1287.24
2000-01-01 12:58:00,2687,917,942,827,1553.62
2000-01-01 12:59:00,2482,589,1054,839,1470.48
2000-01-01 13:00:00,2327,540,688,1099,1404.66
2000-01-01 13:01:00,2697,737,1008,951,1570.12
2000-01-01 13:02:00,2498,681,757,1059,1469.42
2000-01-01 13:03:00,2163,666,564,934,1277.95
2000-01-01 13:04:00,2588,730,935,923,1502.85
2000-01-01 13:05:00,2796,1026,894,876,1618.44
2000-01-01 13:06:00,2477,813,905,759,1434.15
2000-01-01 13:07:00,2506,630,773,1103,1487.29
2000-01-01 13:08:00,5304,2046,972,2287,3218.41
2000-01-01 13:09:00,5269,1492,1208,2570,3207.46
2000-01-01 13:10:00,2474,908,461,1106,1502.88
2000-01-01 13:11:00,2369,817,795,757,1368.52
2000-01-01 13:12:00,2330,726,463,1141,1429.41
2000-01-01 13:13:00,582,170,196,216,337.78
2000-01-01 13:14:00,2348,778,628,941,1373.52
2000-01-01 13:15:00,2502,658,917,927,1460.41
2000-01-01 13:16:00,2593,643,1004,946,1521.80
2000-01-01 13:17:00,2242,562,592,1088,1360.04
2000-01-01 13:18:00,2218,673,615,930,1302.13
2000-01-01 13:19:00,2531,939,720,872,1469.86
2000-01-01 13:20:00,2530,795,718,1018,1477.41
2000-01-01 13:21:00,320,87,128,105,186.86
2000-01-01 13:22:00,2451,597,840,1014,1446.02
2000-01-01 13:23:00,2640,964,793,883,1528.90
2000-01-01 13:24:00,3434,1242,1136,1056,1986.94
2000-01-01 13:25:00,2524,715,639,1170,1512.95
2000-01-01 13:26:00,2491,921,450,1120,1518.08
2000-01-01 13:27:00,3693,1156,1193,1344,2136.80
2000-01-01 13:28:00,4273,1235,1420,1618,2481.69
2000-01-01 13:29:00,2357,630,950,777,1379.29
2000-01-01 13:30:00,432,130,165,137,250.90
2000-01-01 13:31:00,2318,728,711,879,1344.48
2000-01-01 13:32:00,2058,441,898,719,1232.06
2000-01-01 13:33:00,386,92,150,144,227.59
2000-01-01 13:34:00,420,136,75,209,260.37
2000-01-01 13:35:00,4422,1215,1704,1503,2576.86
2000-01-01 13:36:00,2437,559,844,1034,1447.22
2000-01-01 13:37:00,561,163,217,181,326.14
2000-01-01 13:38:00,2253,698,541,1014,1344.93
2000-01-01 13:39:00,672,213,255,204,389.75
2000-01-01 13:40:00,4202,1068,1288,1846,2491.11
2000-01-01 13:41:00,2434,808,481,1145,1481.45
2000-01-01 13:42:00,2425,673,597,1156,1464.55
2000-01-01 13:43:00,2067,450,750,867,1231.30
2000-01-01 13:44:00,2431,497,755,1180,1485.80
2000-01-01 13:45:00,2636,888,948,801,1525.61
2000-01-01 13:46:00,2353,707,480,1166,1445.94
2000-01-01 13:47:00,2627,1021,297,1308,1686.09
2000-01-01 13:48:00,2523,574,994,955,1493.48
2000-01-01 13:49:00,1991,494,809,688,1171.42
2000-01-01 13:50:00,2872,832,830,1209,1686.67
2000-01-01 13:51:00,2488,651,661,1175,1497.49
2000-01-01 13:52:00,2581,985,599,996,1523.84
2000-01-01 13:53:00,2801,1091,557,1152,1682.02
2000-01-01 13:54:00,2902,598,1350,955,1758.12
2000-01-01 13:55:00,2637,999,354,1283,1664.38
2000-01-01 13:56:00,2278,540,1006,732,1356.49
2000-01-01 13:57:00,2790,687,933,1170,1646.57
2000-01-01 13:58:00,2422,728,737,957,1410.22
2000-01-01 13:59:00,2103,490,783,830,1242.18
2000-01-01 14:00:00,4529,1578,1218,1733,2641.26
2000-01-01 14:01:00,688,257,89,342,436.70
2000-01-01 14:02:00,2264,728,505,1031,1359.46
2000-01-01 14:03:00,1996,696,458,843,1185.01
2000-01-01 14:04:00,257,97,60,101,151.77
2000-01-01 14:05:00,2373,823,650,899,1381.70
2000-01-01 14:06:00,2134,804,502,828,1258.85
2000-01-01 14:07:00,2723,878,797,1047,1582.31
2000-01-01 14:08:00,2256,677,861,718,1309.81
2000-01-01 14:09:00,1959,445,654,860,1168.31
2000-01-01 14:10:00,2427,914,350,1163,1519.95
2000-01-01 14:11:00,2501,899,398,1204,1554.26
2000-01-01 14:12:00,2440,833,833,774,1409.77
2000-01-01 14:13:00,2345,647,549,1149,1428.28
2000-01-01 14:14:00,2596,603,766,1227,1566.99
2000-01-01 14:15:00,2492,653,883,957,1456.38
2000-01-01 14:16:00,2648,531,813,1303,1625.40
2000-01-01 14:17:00,2402,742,529,1132,1452.83
2000-01-01 14:18:00,2229,643,715,871,1297.39
2000-01-01 14:19:00,2272,736,606,930,1331.97
2000-01-01 14:20:00,428,88,199,141,259.39
2000-01-01 14:21:00,2300,483,704,1113,1403.05
2000-01-01 14:22:00,2597,817,638,1143,1542.33
2000-01-01 14:23:00,2446,945,484,1017,1470.05
2000-01-01 14:24:00,2477,913,445,1119,1510.93
2000-01-01 14:25:00,534,163,182,190,309.10
2000-01-01 14:26:00,4825,1475,957,2393,2969.32
2000-01-01 14:27:00,2079,669,667,743,1201.81
2000-01-01 14:28:00,2490,960,473,1057,1504.09
2000-01-01 14:29:00,2177,701,745,731,1257.40
2000-01-01 14:30:00,2338,685,896,757,1358.09
2000-01-01 14:31:00,2802,748,982,1073,1635.31
2000-01-01 14:32:00,2773,937,648,1187,1645.47
2000-01-01 14:33:00,2504,844,905,754,1449.58
2000-01-01 14:34:00,2248,824,318,1106,1415.12
2000-01-01 14:35:00,2343,771,495,1077,1414.04
2000-01-01 14:36:00,2646,1003,391,1252,1651.10
2000-01-01 14:37:00,2505,864,739,901,1451.18
2000-01-01 14:38:00,475,182,119,174,278.40
2000-01-01 14:39:00,611,225,126,260,366.08
2000-01-01 14:40:00,2967,1057,950,959,1714.82
2000-01-01 14:41:00,3975,984,1403,1587,2336.04
2000-01-01 14:42:00,2551,529,1065,956,1526.18
2000-01-01 14:43:00,2268,673,904,692,1322.14
2000-01-01 14:44:00,2578,684,960,933,1503.69
2000-01-01 14:45:00,2635,884,467,1285,1627.70
2000-01-01 14:46:00,2470,648,1024,798,1450.74
2000-01-01 14:47:00,2515,738,979,798,1462.92
2000-01-01 14:48:00,701,170,231,300,414.93
2000-01-01 14:49:00,2703,779,940,983,1567.99
2000-01-01 14:50:00,2430,536,893,1001,1444.89
2000-01-01 14:51:00,2593,884,858,851,1497.15
2000-01-01 14:52:00,2316,487,884,945,1383.02
2000-01-01 14:53:00,2383,502,1116,765,1443.12
2000-01-01 14:54:00,2153,623,587,943,1273.46
2000-01-01 14:55:00,2691,899,601,1191,1608.75
2000-01-01 14:56:00,2939,1059,943,936,1699.66
2000-01-01 14:57:00,2713,928,600,1185,1620.58
2000-01-01 14:58:00,1866,509,701,656,1086.58
2000-01-01 14:59:00,2560,964,424,1172,1575.45
2000-01-01 15:00:00,2361,605,648,1107,1418.64
2000-01-01 15:01:00,296,106,52,137,181.55
2000-01-01 15:02:00,2362,585,789,988,1393.15
2000-01-01 15:03:00,2418,648,859,911,1409.69
2000-01-01 15:04:00,2361,800,691,870,1368.84
2000-01-01 15:05:00,631,188,182,262,369.88
2000-01-01 15:06:00,4019,1130,1436,1453,2334.76
2000-01-01 15:07:00,2799,929,753,1116,1636.06
2000-01-01 15:08:00,591,214,111,266,359.14
2000-01-01 15:09:00,2534,606,875,1053,1497.32
2000-01-01 15:10:00,2561,860,526,1175,1548.25
2000-01-01 15:11:00,2695,543,1295,857,1645.09
2000-01-01 15:12:00,375,116,119,140,217.10
2000-01-01 15:13:00,432,124,176,132,252.75
2000-01-01 15:14:00,2451,677,851,923,1426.51
2000-01-01 15:15:00,2486,676,645,1165,1493.49
2000-01-01 15:16:00,2596,589,880,1127,1546.55
2000-01-01 15:17:00,2368,538,658,1172,1447.87
2000-01-01 15:18:00,2340,837,587,915,1372.41
2000-01-01 15:19:00,2759,764,715,1280,1653.53
2000-01-01 15:20:00,2304,851,496,958,1373.62
2000-01-01 15:21:00,2403,499,1167,737,1468.07
2000-01-01 15:22:00,444,101,148,194,264.53
2000-01-01 15:23:00,1971,600,575,795,1150.39
2000-01-01 15:24:00,3559,1163,1273,1123,2057.42
2000-01-01 15:25:00,2518,773,535,1211,1532.67
2000-01-01 15:26:00,2161,847,483,830,1280.92
2000-01-01 15:27:00,2506,801,605,1100,1489.09
2000-01-01 15:28:00,3766,792,1717,1257,2270.46
2000-01-01 15:29:00,517,132,142,243,311.14
2000-01-01 15:30:00,2129,742,639,748,1232.25
2000-01-01 15:31:00,2598,655,743,1199,1555.67
2000-01-01 15:32:00,2740,566,1063,1111,1638.45
2000-01-01 15:33:00,2771,783,739,1248,1648.70
2000-01-01 15:34:00,2381,577,786,1018,1409.70
2000-01-01 15:35:00,2493,730,989,774,1452.44
2000-01-01 15:36:00,2379,729,578,1072,1419.56
2000-01-01 15:37:00,2349,606,835,909,1374.59
2000-01-01 15:38:00,2225,749,381,1096,1380.69
2000-01-01 15:39:00,2694,890,667,1137,1590.79
2000-01-01 15:40:00,2621,867,916,838,1514.05
2000-01-01 15:41:00,2091,636,506,950,1249.77
2000-01-01 15:42:00,2536,849,649,1039,1489.95
2000-01-01 15:43:00,2677,924,762,991,1554.26
2000-01-01 15:44:00,302,100,55,147,186.30
2000-01-01 15:45:00,2516,807,910,798,1454.99
2000-01-01 15:46:00,2771,1090,536,1145,1669.16
2000-01-01 15:47:00,2567,746,1012,809,1494.77
2000-01-01 15:48:00,2547,902,541,1104,1524.72
2000-01-01 15:49:00,2497,529,1052,915,1491.74
2000-01-01 15:50:00,2528,975,546,1007,1504.31
2000-01-01 15:51:00,2171,701,632,839,1262.34
2000-01-01 15:52:00,2666,572,1239,855,1610.49
2000-01-01 15:53:00,3529,706,1303,1519,2122.43
2000-01-01 15:54:00,2347,711,662,974,1375.91
2000-01-01 15:55:00,2280,812,399,1069,1400.61
2000-01-01 15:56:00,2604,584,833,1187,1563.33
2000-01-01 15:57:00,2520,706,714,1100,1489.32
2000-01-01 15:58:00,2798,1030,738,1030,1633.03
2000-01-01 15:59:00,2439,507,1114,818,1471.89
2000-01-01 16:00:00,555,209,125,221,328.95
2000-01-01 16:01:00,315,100,75,140,187.51
2000-01-01 16:02:00,2113,766,306,1042,1328.23
2000-01-01 16:03:00,686,229,141,317,415.22
2000-01-01 16:04:00,2593,903,634,1056,1527.18
2000-01-01 16:05:00,2504,960,556,987,1485.38
2000-01-01 16:06:00,2414,788,894,731,1398.37
2000-01-01 16:07:00,2291,833,500,958,1364.30
2000-01-01 16:08:00,2850,606,1038,1206,1702.64
2000-01-01 16:09:00,2044,808,491,746,1203.93
2000-01-01 16:10:00,2643,641,699,1303,1611.46
2000-01-01 16:11:00,413,128,103,182,245.30
2000-01-01 16:12:00,2321,831,731,758,1341.99
2000-01-01 16:13:00,3558,839,1647,1072,2136.44
2000-01-01 16:14:00,2354,695,580,1079,1408.76
2000-01-01 16:15:00,2126,601,666,860,1242.54
2000-01-01 16:16:00,2390,778,441,1171,1473.55
2000-01-01 16:17:00,2399,572,840,987,1416.45
2000-01-01 16:18:00,2777,813,849,1115,1620.26
2000-01-01 16:19:00,2392,860,722,810,1384.57
2000-01-01 16:20:00,2740,578,835,1328,1671.16
2000-01-01 16:21:00,1994,720,543,732,1160.95
2000-01-01 16:22:00,4399,905,2035,1459,2662.45
2000-01-01 16:23:00,2827,678,1117,1032,1664.97
2000-01-01 16:24:00,2785,684,1204,897,1650.17
2000-01-01 16:25:00,2402,713,742,947,1398.44
2000-01-01 16:26:00,1948,459,667,822,1154.00
2000-01-01 16:27:00,2694,607,1170,917,1605.59
2000-01-01 16:28:00,2733,801,1051,881,1588.32
2000-01-01 16:29:00,2545,834,546,1165,1533.42
2000-01-01 16:30:00,2635,648,905,1082,1552.49
2000-01-01 16:31:00,2614,669,724,1222,1569.61
2000-01-01 16:32:00,2217,636,806,775,1286.24
2000-01-01 16:33:00,2691,1066,815,810,1567.55
2000-01-01 16:34:00,2232,636,701,895,1302.70
2000-01-01 16:35:00,2005,625,682,698,1158.72
2000-01-01 16:36:00,2493,677,959,857,1453.53
2000-01-01 16:37:00,2373,882,445,1045,1438.30
2000-01-01 16:38:00,2351,535,892,923,1391.12
2000-01-01 16:39:00,2079,774,418,887,1249.25
2000-01-01 16:40:00,2676,694,895,1087,1569.90
2000-01-01 16:41:00,2362,511,771,1081,1422.10
2000-01-01 16:42:00,3018,1153,649,1216,1797.19
2000-01-01 16:43:00,2524,593,989,942,1488.99
2000-01-01 16:44:00,2357,537,749,1072,1413.36
2000-01-01 16:45:00,2442,957,469,1016,1472.24
2000-01-01 16:46:00,2552,969,654,929,1493.21
2000-01-01 16:47:00,3985,1217,1185,1583,2321.63
2000-01-01 16:48:00,2138,585,718,835,1246.74
2000-01-01 16:49:00,2487,530,743,1214,1519.09
2000-01-01 16:50:00,2509,540,735,1233,1534.06
2000-01-01 16:51:00,2361,886,533,943,1399.06
2000-01-01 16:52:00,2480,731,543,1206,1511.21
2000-01-01 16:53:00,2414,513,1036,865,1443.98
2000-01-01 16:54:00,2577,853,652,1071,1517.21
2000-01-01 16:55:00,1992,734,383,875,1204.72
2000-01-01 16:56:00,2125,521,631,973,1271.21
2000-01-01 16:57:00,2510,679,1054,777,1474.81
2000-01-01 16:58:00,2752,647,1179,926,1632.59
2000-01-01 16:59:00,2335,578,985,772,1378.52
2000-01-01 17:00:00,2743,937,871,935,1584.57
2000-01-01 17:01:00,2413,743,766,904,1398.63
2000-01-01 17:02:00,4251,1656,666,1929,2627.88
2000-01-01 17:03:00,2415,824,707,884,1399.99
2000-01-01 17:04:00,2444,975,367,1102,1516.32
2000-01-01 17:05:00,2612,904,564,1143,1563.06
2000-01-01 17:06:00,1020,277,392,351,594.58
2000-01-01 17:07:00,3896,996,1002,1898,2365.83
2000-01-01 17:08:00,4612,1286,1042,2284,2820.79
2000-01-01 17:09:00,2125,811,276,1039,1346.34
2000-01-01 17:10:00,2113,568,905,639,1245.40
2000-01-01 17:11:00,2649,916,893,841,1530.57
2000-01-01 17:12:00,2405,913,421,1072,1469.18
2000-01-01 17:13:00,471,114,208,149,280.25
2000-01-01 17:14:00,2711,746,832,1134,1591.49
2000-01-01 17:15:00,2395,745,733,917,1390.12
2000-01-01 17:16:00,1927,575,663,690,1115.92
2000-01-01 17:17:00,2193,684,718,791,1268.26
2000-01-01 17:18:00,2482,812,607,1062,1468.65
2000-01-01 17:19:00,2834,846,902,1087,1646.07
2000-01-01 17:20:00,2376,760,442,1174,1466.84
2000-01-01 17:21:00,2365,770,475,1120,1440.00
2000-01-01 17:22:00,2849,718,1267,865,1693.41
2000-01-01 17:23:00,518,147,187,184,300.54
2000-01-01 17:24:00,452,97,161,193,270.06
2000-01-01 17:25:00,4106,1538,890,1678,2444.30
2000-01-01 17:26:00,2649,813,849,987,1534.71
2000-01-01 17:27:00,417,124,137,156,241.91
2000-01-01 17:28:00,2530,908,442,1180,1553.19
2000-01-01 17:29:00,2335,715,673,946,1363.75
2000-01-01 17:30:00,2274,514,1024,735,1361.78
2000-01-01 17:31:00,1988,722,525,740,1159.91
2000-01-01 17:32:00,2691,939,781,971,1560.13
2000-01-01 17:33:00,2376,583,1013,780,1404.90
2000-01-01 17:34:00,2566,523,1216,827,1560.70
2000-01-01 17:35:00,371,112,88,170,222.10
2000-01-01 17:36:00,4092,897,1959,1236,2483.70
2000-01-01 17:37:00,2536,553,1044,939,1508.82
2000-01-01 17:38:00,2314,626,726,962,1358.17
