------------ Data Table File Created By ActiGraph wGT3XBT ActiLife v6.13.4 Firmware v1.9.2 date format M/d/yyyy Filter Normal -----------
Serial Number: DEMO12345678
Start Time 00:00:00
Start Date 1/1/2000
Epoch Period (hh:mm:ss) 00:01:00
Download Time 12:00:00
Download Date 1/10/2000
Current Memory Address: 0
Current Battery Voltage: 4.18     Mode = 61
--------------------------------------------------
Date,Time,Axis1,Axis2,Axis3,Steps,Lux,Inclinometer Off,Inclinometer Standing,Inclinometer Sitting,Inclinometer Lying,Vector Magnitude
1/1/2000,06:24:00,25,10,5,0,0,0,0,0,60,27.71
1/1/2000,06:25:00,17,10,6,0,0,0,0,0,60,20.72
1/1/2000,06:26:00,22,8,12,0,0,0,0,0,60,26.48
1/1/2000,06:27:00,29,11,14,0,0,0,0,0,60,34.07
1/1/2000,06:28:00,35,13,22,0,0,0,0,0,60,43.22
1/1/2000,06:29:00,84,16,6,0,0,0,0,0,60,85.80
1/1/2000,06:30:00,31,8,14,0,0,0,0,0,60,34.50
1/1/2000,06:31:00,22,9,6,0,0,0,0,0,60,24.18
1/1/2000,06:32:00,44,9,16,0,0,0,0,0,60,47.72
1/1/2000,06:33:00,17,7,3,0,0,0,0,0,60,18.68
1/1/2000,06:34:00,32,10,4,0,0,0,0,0,60,33.97
1/1/2000,06:35:00,22,5,8,0,0,0,0,0,60,23.96
1/1/2000,06:36:00,31,13,1,0,0,0,0,0,60,33.59
1/1/2000,06:37:00,50,12,6,0,0,0,0,0,60,51.79
1/1/2000,06:38:00,41,19,14,0,0,0,0,0,60,47.53
1/1/2000,06:39:00,57,9,10,0,0,0,0,0,60,58.17
1/1/2000,06:40:00,33,8,17,0,0,0,0,0,60,38.22
1/1/2000,06:41:00,31,10,5,0,0,0,0,0,60,32.90
1/1/2000,06:42:00,44,7,19,0,0,0,0,0,60,47.92
1/1/2000,06:43:00,47,13,28,0,0,0,0,0,60,56.18
1/1/2000,06:44:00,39,13,6,0,0,0,0,0,60,41.31
1/1/2000,06:45:00,14,4,9,0,0,0,0,0,60,17.38
1/1/2000,06:46:00,43,13,20,0,0,0,0,0,60,48.78
1/1/2000,06:47:00,25,14,7,0,0,0,0,0,60,29.45
1/1/2000,06:48:00,26,13,10,0,0,0,0,0,60,30.69
1/1/2000,06:49:00,48,13,4,0,0,0,0,0,60,49.64
1/1/2000,06:50:00,28,5,11,0,0,0,0,0,60,30.61
1/1/2000,06:51:00,22,8,0,0,0,0,0,0,60,23.24
1/1/2000,06:52:00,43,13,16,0,0,0,0,0,60,47.80
1/1/2000,06:53:00,24,10,9,0,0,0,0,0,60,27.81
1/1/2000,06:54:00,24,7,7,0,0,0,0,0,60,25.57
1/1/2000,06:55:00,19,7,2,0,0,0,0,0,60,20.89
1/1/2000,06:56:00,28,12,12,0,0,0,0,0,60,32.75
1/1/2000,06:57:00,25,7,8,0,0,0,0,0,60,26.85
1/1/2000,06:58:00,18,8,7,0,0,0,0,0,60,20.53
1/1/2000,06:59:00,35,8,19,0,0,0,0,0,60,40.37
1/1/2000,07:00:00,189,179,261,6,1096,0,30,20,10,368.74
1/1/2000,07:01:00,118,275,295,6,1236,0,30,20,10,420.75
1/1/2000,07:02:00,142,261,296,6,119,0,30,20,10,419.04
1/1/2000,07:03:00,226,227,274,7,1437,0,30,20,10,421.85
1/1/2000,07:04:00,225,126,232,5,163,0,30,20,10,346.84
1/1/2000,07:05:00,314,171,214,6,691,0,30,20,10,416.79
1/1/2000,07:06:00,273,165,305,7,333,0,30,20,10,441.27
1/1/2000,07:07:00,151,241,390,7,1649,0,30,20,10,482.76
1/1/2000,07:08:00,261,305,267,8,1638,0,30,20,10,482.67
1/1/2000,07:09:00,336,192,234,7,1865,0,30,20,10,452.24
1/1/2000,07:10:00,225,280,269,7,1304,0,30,20,10,448.61
1/1/2000,07:11:00,198,193,286,6,1361,0,30,20,10,397.73
1/1/2000,07:12:00,45,42,48,1,762,0,30,20,10,78.10
1/1/2000,07:13:00,158,316,336,8,1153,0,30,20,10,487.77
1/1/2000,07:14:00,450,1085,1293,28,667,0,30,20,10,1747.18
1/1/2000,07:15:00,157,299,362,8,1659,0,30,20,10,494.84
1/1/2000,07:16:00,266,251,253,7,1385,0,30,20,10,444.34
1/1/2000,07:17:00,278,223,234,7,669,0,30,20,10,425.97
1/1/2000,07:18:00,270,258,339,8,1291,0,30,20,10,504.57
1/1/2000,07:19:00,269,325,382,9,833,0,30,20,10,568.73
1/1/2000,07:20:00,192,333,321,8,1789,0,30,20,10,500.12
1/1/2000,07:21:00,236,272,361,8,1093,0,30,20,10,510.26
1/1/2000,07:22:00,315,195,421,9,1382,0,30,20,10,560.88
1/1/2000,07:23:00,369,179,348,8,976,0,30,20,10,537.94
1/1/2000,07:24:00,272,261,258,7,425,0,30,20,10,456.75
1/1/2000,07:25:00,807,766,729,23,1428,0,30,20,10,1330.37
1/1/2000,07:26:00,308,317,332,9,1541,0,30,20,10,552.50
1/1/2000,07:27:00,936,881,1231,30,116,0,30,20,10,1779.64
1/1/2000,07:28:00,211,276,483,9,370,0,30,20,10,595.12
1/1/2000,07:29:00,1189,801,939,29,712,0,30,20,10,1713.54
1/1/2000,07:30:00,116,97,105,3,117,0,30,20,10,184.18
1/1/2000,07:31:00,425,266,406,10,1632,0,30,20,10,645.20
1/1/2000,07:32:00,482,229,330,10,1641,0,30,20,10,627.56
1/1/2000,07:33:00,371,308,399,10,1720,0,30,20,10,626.21
1/1/2000,07:34:00,871,1083,1415,33,1695,0,30,20,10,1983.73
1/1/2000,07:35:00,352,335,356,10,486,0,30,20,10,602.22
1/1/2000,07:36:00,317,389,319,10,590,0,30,20,10,594.44
1/1/2000,07:37:00,198,394,404,9,839,0,30,20,10,597.55
1/1/2000,07:38:00,90,79,119,2,1498,0,30,20,10,169.33
1/1/2000,07:39:00,111,60,74,2,1989,0,30,20,10,146.70
1/1/2000,07:40:00,1058,945,1336,33,1537,0,30,20,10,1948.96
1/1/2000,07:41:00,352,224,396,9,271,0,30,20,10,575.51
1/1/2000,07:42:00,335,296,433,10,1399,0,30,20,10,622.23
1/1/2000,07:43:00,387,328,536,12,995,0,30,20,10,738.35
1/1/2000,07:44:00,116,129,157,4,733,0,30,20,10,234.10
1/1/2000,07:45:00,54,41,41,1,810,0,30,20,10,79.36
1/1/2000,07:46:00,329,238,453,10,359,0,30,20,10,608.03
1/1/2000,07:47:00,115,95,121,3,1172,0,30,20,10,191.88
1/1/2000,07:48:00,175,160,199,5,1260,0,30,20,10,309.86
1/1/2000,07:49:00,176,400,480,10,1480,0,30,20,10,648.50
1/1/2000,07:50:00,117,97,115,3,884,0,30,20,10,190.76
1/1/2000,07:51:00,346,238,565,11,1744,0,30,20,10,704.24
1/1/2000,07:52:00,389,491,547,14,655,0,30,20,10,831.80
1/1/2000,07:53:00,395,388,375,11,207,0,30,20,10,668.88
1/1/2000,07:54:00,542,404,433,13,678,0,30,20,10,802.64
1/1/2000,07:55:00,589,438,477,15,855,0,30,20,10,875.72
1/1/2000,07:56:00,393,433,534,13,1110,0,30,20,10,791.50
1/1/2000,07:57:00,362,459,663,14,1730,0,30,20,10,883.99
1/1/2000,07:58:00,351,492,494,13,1896,0,30,20,10,780.45
1/1/2000,07:59:00,854,768,1314,29,520,0,30,20,10,1745.62
1/1/2000,08:00:00,609,331,623,15,391,0,30,20,10,931.99
1/1/2000,08:01:00,349,464,551,13,862,0,30,20,10,800.88
1/1/2000,08:02:00,377,402,555,13,1405,0,30,20,10,782.05
1/1/2000,08:03:00,372,354,706,14,634,0,30,20,10,872.61
1/1/2000,08:04:00,350,502,519,13,768,0,30,20,10,802.70
1/1/2000,08:05:00,852,1189,1711,37,418,0,30,20,10,2250.66
1/1/2000,08:06:00,69,79,123,2,1048,0,30,20,10,161.31
1/1/2000,08:07:00,41,75,90,2,1527,0,30,20,10,123.99
1/1/2000,08:08:00,77,94,167,3,200,0,30,20,10,206.74
1/1/2000,08:09:00,423,295,712,14,928,0,30,20,10,879.42
1/1/2000,08:10:00,62,44,90,1,226,0,30,20,10,117.53
1/1/2000,08:11:00,423,499,446,13,862,0,30,20,10,791.55
1/1/2000,08:12:00,696,497,1117,23,232,0,30,20,10,1406.58
1/1/2000,08:13:00,137,98,202,4,1044,0,30,20,10,262.81
1/1/2000,08:14:00,1378,1175,1696,42,973,0,30,20,10,2481.37
1/1/2000,08:15:00,610,384,506,14,1909,0,30,20,10,880.37
1/1/2000,08:16:00,385,648,688,17,1081,0,30,20,10,1020.41
1/1/2000,08:17:00,813,1139,1780,37,1391,0,30,20,10,2263.73
1/1/2000,08:18:00,715,471,518,17,1560,0,30,20,10,1000.54
1/1/2000,08:19:00,483,417,601,15,468,0,30,20,10,876.82
1/1/2000,08:20:00,1045,1340,1319,37,1066,0,30,20,10,2151.09
1/1/2000,08:21:00,172,645,817,16,305,0,30,20,10,1055.20
1/1/2000,08:22:00,334,590,748,16,549,0,30,20,10,1009.72
1/1/2000,08:23:00,426,700,683,18,1831,0,30,20,10,1066.72
1/1/2000,08:24:00,544,558,652,17,1540,0,30,20,10,1016.17
1/1/2000,08:25:00,500,569,752,18,485,0,30,20,10,1067.25
1/1/2000,08:26:00,862,391,632,18,215,0,30,20,10,1138.07
1/1/2000,08:27:00,578,293,593,14,1979,0,30,20,10,878.57
1/1/2000,08:28:00,250,564,695,15,221,0,30,20,10,929.01
1/1/2000,08:29:00,412,966,1218,25,248,0,30,20,10,1607.93
1/1/2000,08:30:00,628,345,594,15,718,0,30,20,10,930.84
1/1/2000,08:31:00,431,467,672,15,749,0,30,20,10,924.64
1/1/2000,08:32:00,393,863,981,22,1711,0,30,20,10,1364.10
1/1/2000,08:33:00,483,425,733,16,463,0,30,20,10,975.74
1/1/2000,08:34:00,471,565,995,20,1678,0,30,20,10,1237.09
1/1/2000,08:35:00,492,458,926,18,1258,0,30,20,10,1144.98
1/1/2000,08:36:00,766,395,671,18,810,0,30,20,10,1092.69
1/1/2000,08:37:00,93,179,203,4,1014,0,30,20,10,286.55
1/1/2000,08:38:00,803,1392,1850,40,198,0,30,20,10,2450.91
1/1/2000,08:39:00,279,813,1065,21,1109,0,30,20,10,1367.92
1/1/2000,08:40:00,457,637,923,20,1652,0,30,20,10,1210.93
1/1/2000,08:41:00,562,657,560,17,703,0,30,20,10,1029.96
1/1/2000,08:42:00,597,477,982,20,253,0,30,20,10,1244.37
1/1/2000,08:43:00,703,618,618,19,1356,0,30,20,10,1121.16
1/1/2000,08:44:00,632,621,913,21,209,0,30,20,10,1272.09
1/1/2000,08:45:00,565,595,592,17,1578,0,30,20,10,1011.57
1/1/2000,08:46:00,872,604,692,21,1225,0,30,20,10,1265.92
1/1/2000,08:47:00,633,528,688,18,703,0,30,20,10,1074.17
1/1/2000,08:48:00,52,117,127,2,1069,0,30,20,10,180.16
1/1/2000,08:49:00,559,516,657,17,1453,0,30,20,10,1004.87
1/1/2000,08:50:00,758,466,738,19,191,0,30,20,10,1156.08
1/1/2000,08:51:00,916,579,788,22,226,0,30,20,10,1339.90
1/1/2000,08:52:00,1231,1362,2223,48,1649,0,30,20,10,2882.89
1/1/2000,08:53:00,556,553,691,17,1875,0,30,20,10,1045.08
1/1/2000,08:54:00,742,490,655,18,908,0,30,20,10,1104.81
1/1/2000,08:55:00,470,771,1057,22,1370,0,30,20,10,1390.12
1/1/2000,08:56:00,409,724,724,18,442,0,30,20,10,1102.56
1/1/2000,08:57:00,521,694,1203,24,1784,0,30,20,10,1483.65
1/1/2000,08:58:00,531,762,701,19,1972,0,30,20,10,1163.75
1/1/2000,08:59:00,472,638,989,20,1978,0,30,20,10,1267.95
1/1/2000,09:00:00,540,607,846,19,959,0,30,20,10,1172.80
1/1/2000,09:01:00,624,478,1072,21,316,0,30,20,10,1328.95
1/1/2000,09:02:00,110,92,139,3,941,0,30,20,10,199.68
1/1/2000,09:03:00,798,581,693,20,1366,0,30,20,10,1205.81
1/1/2000,09:04:00,758,912,742,24,778,0,30,20,10,1398.99
1/1/2000,09:05:00,748,559,782,20,1725,0,30,20,10,1218.06
1/1/2000,09:06:00,540,698,820,20,301,0,30,20,10,1204.66
1/1/2000,09:07:00,640,602,1036,22,1592,0,30,20,10,1358.86
1/1/2000,09:08:00,886,511,712,21,1787,0,30,20,10,1245.91
1/1/2000,09:09:00,640,694,603,19,234,0,30,20,10,1119.56
1/1/2000,09:10:00,691,846,747,22,1900,0,30,20,10,1323.62
1/1/2000,09:11:00,980,420,634,20,203,0,30,20,10,1240.44
1/1/2000,09:12:00,591,768,747,21,1134,0,30,20,10,1223.30
1/1/2000,09:13:00,556,514,706,17,1882,0,30,20,10,1035.38
1/1/2000,09:14:00,651,908,911,24,629,0,30,20,10,1442.04
1/1/2000,09:15:00,769,685,724,21,538,0,30,20,10,1258.70
1/1/2000,09:16:00,575,470,807,18,938,0,30,20,10,1096.51
1/1/2000,09:17:00,665,397,693,17,454,0,30,20,10,1039.07
1/1/2000,09:18:00,90,85,150,3,1552,0,30,20,10,194.52
1/1/2000,09:19:00,733,604,721,20,1486,0,30,20,10,1192.82
1/1/2000,09:20:00,774,408,845,20,1456,0,30,20,10,1216.39
1/1/2000,09:21:00,806,885,937,26,1086,0,30,20,10,1520.03
1/1/2000,09:22:00,1480,1658,1706,48,1927,0,30,20,10,2801.58
1/1/2000,09:23:00,767,546,888,22,216,0,30,20,10,1294.16
1/1/2000,09:24:00,520,815,1032,23,1442,0,30,20,10,1413.72
1/1/2000,09:25:00,441,521,893,18,1608,0,30,20,10,1124.59
1/1/2000,09:26:00,801,631,1150,25,1194,0,30,20,10,1536.72
1/1/2000,09:27:00,557,631,1133,23,714,0,30,20,10,1411.50
1/1/2000,09:28:00,1133,562,796,24,629,0,30,20,10,1494.70
1/1/2000,09:29:00,243,738,915,18,1942,0,30,20,10,1200.68
1/1/2000,09:30:00,620,789,798,22,778,0,30,20,10,1282.22
1/1/2000,09:31:00,900,524,921,23,209,0,30,20,10,1390.58
1/1/2000,09:32:00,155,256,274,6,881,0,30,20,10,405.93
1/1/2000,09:33:00,605,471,970,20,510,0,30,20,10,1236.74
1/1/2000,09:34:00,569,710,626,19,469,0,30,20,10,1104.33
1/1/2000,09:35:00,961,668,1210,28,1399,0,30,20,10,1683.86
1/1/2000,09:36:00,888,583,1045,25,1708,0,30,20,10,1490.03
1/1/2000,09:37:00,155,149,226,5,1077,0,30,20,10,311.63
1/1/2000,09:38:00,970,593,679,22,1806,0,30,20,10,1324.49
1/1/2000,09:39:00,73,58,105,2,1896,0,30,20,10,140.23
1/1/2000,09:40:00,673,813,743,22,710,0,30,20,10,1290.92
1/1/2000,09:41:00,699,732,970,24,988,0,30,20,10,1401.61
1/1/2000,09:42:00,1125,685,1071,28,1957,0,30,20,10,1697.45
1/1/2000,09:43:00,561,627,628,18,368,0,30,20,10,1050.12
1/1/2000,09:44:00,150,155,258,5,1411,0,30,20,10,335.98
1/1/2000,09:45:00,688,942,731,23,1455,0,30,20,10,1376.41
1/1/2000,09:46:00,422,249,322,9,1537,0,30,20,10,586.19
1/1/2000,09:47:00,594,839,1091,25,652,0,30,20,10,1499.13
1/1/2000,09:48:00,619,993,1004,26,1147,0,30,20,10,1542.05
1/1/2000,09:49:00,131,81,109,3,1171,0,30,20,10,189.10
1/1/2000,09:50:00,855,514,846,22,1222,0,30,20,10,1307.43
1/1/2000,09:51:00,793,726,653,21,1957,0,30,20,10,1257.96
1/1/2000,09:52:00,494,911,932,23,1696,0,30,20,10,1394.10
1/1/2000,09:53:00,503,781,680,19,706,0,30,20,10,1150.58
1/1/2000,09:54:00,94,225,288,6,837,0,30,20,10,377.48
1/1/2000,09:55:00,194,224,187,6,1458,0,30,20,10,350.70
1/1/2000,09:56:00,280,841,1030,21,649,0,30,20,10,1359.40
1/1/2000,09:57:00,551,950,921,24,656,0,30,20,10,1433.01
1/1/2000,09:58:00,729,647,901,22,1914,0,30,20,10,1327.38
1/1/2000,09:59:00,265,195,228,6,1309,0,30,20,10,400.26
1/1/2000,10:00:00,651,723,870,22,1695,0,30,20,10,1304.64
1/1/2000,10:01:00,648,525,1148,23,1984,0,30,20,10,1418.26
1/1/2000,10:02:00,959,511,932,24,1441,0,30,20,10,1431.68
1/1/2000,10:03:00,602,693,920,22,1471,0,30,20,10,1299.76
1/1/2000,10:04:00,645,874,1182,27,986,0,30,20,10,1605.49
1/1/2000,10:05:00,579,835,856,22,1243,0,30,20,10,1328.47
1/1/2000,10:06:00,688,857,669,22,1135,0,30,20,10,1286.50
1/1/2000,10:07:00,135,206,182,5,203,0,30,20,10,306.30
1/1/2000,10:08:00,520,724,749,19,261,0,30,20,10,1164.40
1/1/2000,10:09:00,758,438,763,19,1118,0,30,20,10,1161.37
1/1/2000,10:10:00,172,139,138,4,1791,0,30,20,10,260.35
1/1/2000,10:11:00,945,639,1063,26,1475,0,30,20,10,1559.45
1/1/2000,10:12:00,438,927,1187,25,1829,0,30,20,10,1568.36
1/1/2000,10:13:00,470,716,900,20,333,0,30,20,10,1242.43
1/1/2000,10:14:00,949,1601,1898,44,1221,0,30,20,10,2658.53
1/1/2000,10:15:00,1085,551,732,23,387,0,30,20,10,1420.26
1/1/2000,10:16:00,1116,573,866,25,1845,0,30,20,10,1524.17
1/1/2000,10:17:00,407,697,927,20,320,0,30,20,10,1229.34
1/1/2000,10:18:00,710,904,776,23,1036,0,30,20,10,1386.76
1/1/2000,10:19:00,864,694,757,23,1186,0,30,20,10,1341.66
1/1/2000,10:20:00,376,842,1146,23,1964,0,30,20,10,1470.49
1/1/2000,10:21:00,685,471,932,20,893,0,30,20,10,1248.93
1/1/2000,10:22:00,652,712,849,22,1518,0,30,20,10,1285.54
1/1/2000,10:23:00,240,836,1045,21,1027,0,30,20,10,1359.10
1/1/2000,10:24:00,558,899,981,24,1221,0,30,20,10,1443.30
1/1/2000,10:25:00,424,742,1107,22,511,0,30,20,10,1398.58
1/1/2000,10:26:00,826,853,814,24,464,0,30,20,10,1439.15
1/1/2000,10:27:00,1141,617,1008,27,821,0,30,20,10,1642.70
1/1/2000,10:28:00,393,798,916,21,1193,0,30,20,10,1276.50
1/1/2000,10:29:00,533,694,1052,22,151,0,30,20,10,1368.81
1/1/2000,10:30:00,651,1768,2037,44,1499,0,30,20,10,2774.59
1/1/2000,10:31:00,823,496,1082,24,1767,0,30,20,10,1447.38
1/1/2000,10:32:00,723,895,1246,28,559,0,30,20,10,1695.84
1/1/2000,10:33:00,676,616,1099,23,1460,0,30,20,10,1429.49
1/1/2000,10:34:00,631,1461,1624,37,210,0,30,20,10,2273.61
1/1/2000,10:35:00,731,1673,2167,45,1966,0,30,20,10,2833.13
1/1/2000,10:36:00,847,871,1025,27,1612,0,30,20,10,1589.71
1/1/2000,10:37:00,681,699,697,20,482,0,30,20,10,1199.32
1/1/2000,10:38:00,1010,449,699,21,671,0,30,20,10,1307.62
1/1/2000,10:39:00,669,784,839,22,417,0,30,20,10,1328.73
1/1/2000,10:40:00,1026,1834,2115,49,716,0,30,20,10,2981.31
1/1/2000,10:41:00,617,811,844,22,750,0,30,20,10,1322.98
1/1/2000,10:42:00,653,560,603,18,926,0,30,20,10,1050.40
1/1/2000,10:43:00,1683,1067,1630,43,1641,0,30,20,10,2574.68
1/1/2000,10:44:00,612,904,1064,25,1429,0,30,20,10,1524.22
1/1/2000,10:45:00,702,900,1173,27,181,0,30,20,10,1636.51
1/1/2000,10:46:00,311,948,1177,24,890,0,30,20,10,1543.25
1/1/2000,10:47:00,1265,1576,2363,52,1141,0,30,20,10,3108.81
1/1/2000,10:48:00,488,916,947,23,442,0,30,20,10,1404.44
1/1/2000,10:49:00,655,795,994,24,531,0,30,20,10,1431.06
1/1/2000,10:50:00,825,683,712,22,1539,0,30,20,10,1285.89
1/1/2000,10:51:00,513,746,795,20,247,0,30,20,10,1205.20
1/1/2000,10:52:00,1141,510,768,24,1726,0,30,20,10,1466.51
1/1/2000,10:53:00,143,170,291,6,1023,0,30,20,10,365.70
1/1/2000,10:54:00,1021,1266,1570,38,1366,0,30,20,10,2260.66
1/1/2000,10:55:00,1677,1537,1900,51,693,0,30,20,10,2963.48
1/1/2000,10:56:00,1353,1132,1573,40,1453,0,30,20,10,2363.93
1/1/2000,10:57:00,438,948,1177,25,704,0,30,20,10,1573.69
1/1/2000,10:58:00,91,207,279,5,1593,0,30,20,10,359.20
1/1/2000,10:59:00,1415,636,1003,30,1272,0,30,20,10,1847.58
1/1/2000,11:00:00,370,829,980,21,804,0,30,20,10,1335.85
1/1/2000,11:01:00,679,515,1060,22,476,0,30,20,10,1360.57
1/1/2000,11:02:00,426,930,1155,25,1843,0,30,20,10,1543.03
1/1/2000,11:03:00,753,948,1180,28,249,0,30,20,10,1690.50
1/1/2000,11:04:00,1543,1221,1823,45,362,0,30,20,10,2681.79
1/1/2000,11:05:00,110,86,129,3,1450,0,30,20,10,190.17
1/1/2000,11:06:00,714,620,939,22,747,0,30,20,10,1332.57
1/1/2000,11:07:00,590,844,1138,25,666,0,30,20,10,1535.03
1/1/2000,11:08:00,137,173,281,5,834,0,30,20,10,356.66
1/1/2000,11:09:00,1058,634,783,24,1792,0,30,20,10,1460.52
1/1/2000,11:10:00,582,813,759,21,256,0,30,20,10,1255.12
1/1/2000,11:11:00,523,745,1091,23,1675,0,30,20,10,1420.93
1/1/2000,11:12:00,541,594,789,19,1205,0,30,20,10,1126.15
1/1/2000,11:13:00,402,700,917,20,695,0,30,20,10,1221.64
1/1/2000,11:14:00,1025,684,797,25,121,0,30,20,10,1467.73
1/1/2000,11:15:00,796,662,729,21,1013,0,30,20,10,1266.19
1/1/2000,11:16:00,431,760,839,20,399,0,30,20,10,1211.64
1/1/2000,11:17:00,939,512,958,24,856,0,30,20,10,1436.03
1/1/2000,11:18:00,513,772,870,21,894,0,30,20,10,1271.61
1/1/2000,11:19:00,1259,1457,1560,42,1167,0,30,20,10,2478.12
1/1/2000,11:20:00,716,635,954,23,875,0,30,20,10,1351.48
1/1/2000,11:21:00,526,695,1070,22,870,0,30,20,10,1379.93
1/1/2000,11:22:00,710,934,962,26,1916,0,30,20,10,1517.41
1/1/2000,11:23:00,1057,561,789,24,257,0,30,20,10,1433.14
1/1/2000,11:24:00,484,814,942,22,1453,0,30,20,10,1335.40
1/1/2000,11:25:00,628,717,1074,24,1080,0,30,20,10,1435.92
1/1/2000,11:26:00,900,477,737,21,1313,0,30,20,10,1257.43
1/1/2000,11:27:00,937,780,764,24,214,0,30,20,10,1438.44
1/1/2000,11:28:00,485,889,1341,27,1899,0,30,20,10,1680.07
1/1/2000,11:29:00,1242,633,1040,29,1019,0,30,20,10,1739.31
1/1/2000,11:30:00,865,508,849,22,1293,0,30,20,10,1314.55
1/1/2000,11:31:00,715,574,980,22,1583,0,30,20,10,1341.43
1/1/2000,11:32:00,184,79,127,3,1170,0,30,20,10,237.08
1/1/2000,11:33:00,746,444,742,19,297,0,30,20,10,1142.21
1/1/2000,11:34:00,650,936,1085,26,290,0,30,20,10,1573.53
1/1/2000,11:35:00,100,244,299,6,1686,0,30,20,10,398.55
1/1/2000,11:36:00,639,665,1023,23,1743,0,30,20,10,1377.64
1/1/2000,11:37:00,594,796,817,22,1959,0,30,20,10,1285.95
1/1/2000,11:38:00,204,269,250,7,680,0,30,20,10,419.90
1/1/2000,11:39:00,215,166,164,5,1164,0,30,20,10,317.32
1/1/2000,11:40:00,1520,885,1428,38,1434,0,30,20,10,2265.77
1/1/2000,11:41:00,597,668,869,21,1353,0,30,20,10,1248.03
1/1/2000,11:42:00,588,706,1088,23,858,0,30,20,10,1424.43
1/1/2000,11:43:00,524,885,1397,28,1685,0,30,20,10,1734.61
1/1/2000,11:44:00,609,675,1048,23,1532,0,30,20,10,1387.52
1/1/2000,11:45:00,76,150,190,4,1357,0,30,20,10,253.33
1/1/2000,11:46:00,1114,506,698,23,397,0,30,20,10,1408.46
1/1/2000,11:47:00,894,526,661,20,859,0,30,20,10,1230.08
1/1/2000,11:48:00,683,761,1058,25,1557,0,30,20,10,1471.50
1/1/2000,11:49:00,231,188,211,6,121,0,30,20,10,365.32
1/1/2000,11:50:00,952,816,782,25,1156,0,30,20,10,1477.76
1/1/2000,11:51:00,817,757,1211,27,1441,0,30,20,10,1645.00
1/1/2000,11:52:00,906,722,959,25,1300,0,30,20,10,1503.75
1/1/2000,11:53:00,121,182,285,5,1587,0,30,20,10,359.18
1/1/2000,11:54:00,875,869,961,27,498,0,30,20,10,1563.28
1/1/2000,11:55:00,913,463,592,19,1136,0,30,20,10,1182.79
1/1/2000,11:56:00,373,986,1160,25,1894,0,30,20,10,1567.29
1/1/2000,11:57:00,905,722,876,25,872,0,30,20,10,1451.92
1/1/2000,11:58:00,651,601,806,20,1301,0,30,20,10,1197.88
1/1/2000,11:59:00,849,631,803,22,1715,0,30,20,10,1327.93
1/1/2000,12:00:00,578,853,1381,28,119,0,30,20,10,1723.17
1/1/2000,12:01:00,882,680,869,24,1633,0,30,20,10,1413.04
1/1/2000,12:02:00,623,942,922,24,651,0,30,20,10,1458.16
1/1/2000,12:03:00,651,561,1146,23,1609,0,30,20,10,1432.29
1/1/2000,12:04:00,1052,642,875,25,1366,0,30,20,10,1511.82
1/1/2000,12:05:00,1300,609,915,28,1458,0,30,20,10,1702.84
1/1/2000,12:06:00,619,663,1135,24,745,0,30,20,10,1453.35
1/1/2000,12:07:00,359,915,1173,24,1105,0,30,20,10,1530.47
1/1/2000,12:08:00,849,590,1177,26,1176,0,30,20,10,1566.85
1/1/2000,12:09:00,823,849,1153,28,906,0,30,20,10,1651.95
1/1/2000,12:10:00,241,112,201,5,1480,0,30,20,10,332.86
1/1/2000,12:11:00,663,684,774,21,631,0,30,20,10,1227.54
1/1/2000,12:12:00,994,597,929,25,968,0,30,20,10,1485.95
1/1/2000,12:13:00,668,973,982,26,672,0,30,20,10,1535.44
1/1/2000,12:14:00,414,738,992,21,1746,0,30,20,10,1303.71
1/1/2000,12:15:00,1004,583,957,25,1612,0,30,20,10,1504.62
1/1/2000,12:16:00,355,1002,1352,27,1158,0,30,20,10,1719.61
1/1/2000,12:17:00,989,702,1114,28,1858,0,30,20,10,1646.80
1/1/2000,12:18:00,163,190,231,5,1021,0,30,20,10,340.66
1/1/2000,12:19:00,742,731,873,23,1758,0,30,20,10,1358.74
1/1/2000,12:20:00,654,586,1205,24,1279,0,30,20,10,1490.93
1/1/2000,12:21:00,617,641,1238,24,765,0,30,20,10,1524.80
1/1/2000,12:22:00,849,596,871,23,1393,0,30,20,10,1354.77
1/1/2000,12:23:00,409,847,941,21,963,0,30,20,10,1330.54
1/1/2000,12:24:00,116,78,102,2,696,0,30,20,10,172.72
1/1/2000,12:25:00,539,836,839,22,1699,0,30,20,10,1301.30
1/1/2000,12:26:00,989,616,995,25,147,0,30,20,10,1532.02
1/1/2000,12:27:00,684,792,796,22,1635,0,30,20,10,1314.66
1/1/2000,12:28:00,274,146,291,7,913,0,30,20,10,425.46
1/1/2000,12:29:00,896,815,808,25,272,0,30,20,10,1456.42
1/1/2000,12:30:00,687,703,771,21,368,0,30,20,10,1249.58
1/1/2000,12:31:00,855,550,622,20,1974,0,30,20,10,1191.90
1/1/2000,12:32:00,828,671,823,23,1528,0,30,20,10,1346.51
1/1/2000,12:33:00,698,943,1055,26,1896,0,30,20,10,1578.22
1/1/2000,12:34:00,702,670,803,21,1748,0,30,20,10,1259.30
1/1/2000,12:35:00,1631,1264,1253,41,1652,0,30,20,10,2414.66
1/1/2000,12:36:00,1086,541,1057,26,1988,0,30,20,10,1609.62
1/1/2000,12:37:00,451,651,937,20,1731,0,30,20,10,1226.67
1/1/2000,12:38:00,1596,956,1557,41,1609,0,30,20,10,2425.92
