File Name:,DEMO_Actiwatch
Actiwatch Model:,Actiwatch 2
Serial Number:,DEMO_AW_001
Start Date:,1/1/2000
Start Time:,00:00:00
Subject Name:,DEMO-001

Date,Time,Activity,Marker,White Light,Sleep/Wake
1/1/2000,10:15:00,1420.26,0,387,
1/1/2000,10:16:00,1524.17,0,1845,
1/1/2000,10:17:00,1229.34,0,320,
1/1/2000,10:18:00,1386.76,0,1036,
1/1/2000,10:19:00,1341.66,0,1186,
1/1/2000,10:20:00,1470.49,0,1964,
1/1/2000,10:21:00,1248.93,0,893,
1/1/2000,10:22:00,1285.54,0,1518,
1/1/2000,10:23:00,1359.10,0,1027,
1/1/2000,10:24:00,1443.30,0,1221,
1/1/2000,10:25:00,1398.58,0,511,
1/1/2000,10:26:00,1439.15,0,464,
1/1/2000,10:27:00,1642.70,0,821,
1/1/2000,10:28:00,1276.50,0,1193,
1/1/2000,10:29:00,1368.81,0,151,
1/1/2000,10:30:00,2774.59,0,1499,
1/1/2000,10:31:00,1447.38,0,1767,
1/1/2000,10:32:00,1695.84,0,559,
1/1/2000,10:33:00,1429.49,0,1460,
1/1/2000,10:34:00,2273.61,0,210,
1/1/2000,10:35:00,2833.13,0,1966,
1/1/2000,10:36:00,1589.71,0,1612,
1/1/2000,10:37:00,1199.32,0,482,
1/1/2000,10:38:00,1307.62,0,671,
1/1/2000,10:39:00,1328.73,0,417,
1/1/2000,10:40:00,2981.31,0,716,
1/1/2000,10:41:00,1322.98,0,750,
1/1/2000,10:42:00,1050.40,0,926,
1/1/2000,10:43:00,2574.68,0,1641,
1/1/2000,10:44:00,1524.22,0,1429,
1/1/2000,10:45:00,1636.51,0,181,
1/1/2000,10:46:00,1543.25,0,890,
1/1/2000,10:47:00,3108.81,0,1141,
1/1/2000,10:48:00,1404.44,0,442,
1/1/2000,10:49:00,1431.06,0,531,
1/1/2000,10:50:00,1285.89,0,1539,
1/1/2000,10:51:00,1205.20,0,247,
1/1/2000,10:52:00,1466.51,0,1726,
1/1/2000,10:53:00,365.70,0,1023,
1/1/2000,10:54:00,2260.66,0,1366,
1/1/2000,10:55:00,2963.48,0,693,
1/1/2000,10:56:00,2363.93,0,1453,
1/1/2000,10:57:00,1573.69,0,704,
1/1/2000,10:58:00,359.20,0,1593,
1/1/2000,10:59:00,1847.58,0,1272,
1/1/2000,11:00:00,1335.85,0,804,
1/1/2000,11:01:00,1360.57,0,476,
1/1/2000,11:02:00,1543.03,0,1843,
1/1/2000,11:03:00,1690.50,0,249,
1/1/2000,11:04:00,2681.79,0,362,
1/1/2000,11:05:00,190.17,0,1450,
1/1/2000,11:06:00,1332.57,0,747,
1/1/2000,11:07:00,1535.03,0,666,
1/1/2000,11:08:00,356.66,0,834,
1/1/2000,11:09:00,1460.52,0,1792,
1/1/2000,11:10:00,1255.12,0,256,
1/1/2000,11:11:00,1420.93,0,1675,
1/1/2000,11:12:00,1126.15,0,1205,
1/1/2000,11:13:00,1221.64,0,695,
1/1/2000,11:14:00,1467.73,0,121,
1/1/2000,11:15:00,1266.19,0,1013,
1/1/2000,11:16:00,1211.64,0,399,
1/1/2000,11:17:00,1436.03,0,856,
1/1/2000,11:18:00,1271.61,0,894,
1/1/2000,11:19:00,2478.12,0,1167,
1/1/2000,11:20:00,1351.48,0,875,
1/1/2000,11:21:00,1379.93,0,870,
1/1/2000,11:22:00,1517.41,0,1916,
1/1/2000,11:23:00,1433.14,0,257,
1/1/2000,11:24:00,1335.40,0,1453,
1/1/2000,11:25:00,1435.92,0,1080,
1/1/2000,11:26:00,1257.43,0,1313,
1/1/2000,11:27:00,1438.44,0,214,
1/1/2000,11:28:00,1680.07,0,1899,
1/1/2000,11:29:00,1739.31,0,1019,
1/1/2000,11:30:00,1314.55,0,1293,
1/1/2000,11:31:00,1341.43,0,1583,
1/1/2000,11:32:00,237.08,0,1170,
1/1/2000,11:33:00,1142.21,0,297,
1/1/2000,11:34:00,1573.53,0,290,
1/1/2000,11:35:00,398.55,0,1686,
1/1/2000,11:36:00,1377.64,0,1743,
1/1/2000,11:37:00,1285.95,0,1959,
1/1/2000,11:38:00,419.90,0,680,
1/1/2000,11:39:00,317.32,0,1164,
1/1/2000,11:40:00,2265.77,0,1434,
1/1/2000,11:41:00,1248.03,0,1353,
1/1/2000,11:42:00,1424.43,0,858,
1/1/2000,11:43:00,1734.61,0,1685,
1/1/2000,11:44:00,1387.52,0,1532,
1/1/2000,11:45:00,253.33,0,1357,
1/1/2000,11:46:00,1408.46,0,397,
1/1/2000,11:47:00,1230.08,0,859,
1/1/2000,11:48:00,1471.50,0,1557,
1/1/2000,11:49:00,365.32,0,121,
1/1/2000,11:50:00,1477.76,0,1156,
1/1/2000,11:51:00,1645.00,0,1441,
1/1/2000,11:52:00,1503.75,0,1300,
1/1/2000,11:53:00,359.18,0,1587,
1/1/2000,11:54:00,1563.28,0,498,
1/1/2000,11:55:00,1182.79,0,1136,
1/1/2000,11:56:00,1567.29,0,1894,
1/1/2000,11:57:00,1451.92,0,872,
1/1/2000,11:58:00,1197.88,0,1301,
1/1/2000,11:59:00,1327.93,0,1715,
1/1/2000,12:00:00,1723.17,0,119,
1/1/2000,12:01:00,1413.04,0,1633,
1/1/2000,12:02:00,1458.16,0,651,
1/1/2000,12:03:00,1432.29,0,1609,
1/1/2000,12:04:00,1511.82,0,1366,
1/1/2000,12:05:00,1702.84,0,1458,
1/1/2000,12:06:00,1453.35,0,745,
1/1/2000,12:07:00,1530.47,0,1105,
1/1/2000,12:08:00,1566.85,0,1176,
1/1/2000,12:09:00,1651.95,0,906,
1/1/2000,12:10:00,332.86,0,1480,
1/1/2000,12:11:00,1227.54,0,631,
1/1/2000,12:12:00,1485.95,0,968,
1/1/2000,12:13:00,1535.44,0,672,
1/1/2000,12:14:00,1303.71,0,1746,
1/1/2000,12:15:00,1504.62,0,1612,
1/1/2000,12:16:00,1719.61,0,1158,
1/1/2000,12:17:00,1646.80,0,1858,
1/1/2000,12:18:00,340.66,0,1021,
1/1/2000,12:19:00,1358.74,0,1758,
1/1/2000,12:20:00,1490.93,0,1279,
1/1/2000,12:21:00,1524.80,0,765,
1/1/2000,12:22:00,1354.77,0,1393,
1/1/2000,12:23:00,1330.54,0,963,
1/1/2000,12:24:00,172.72,0,696,
1/1/2000,12:25:00,1301.30,0,1699,
1/1/2000,12:26:00,1532.02,0,147,
1/1/2000,12:27:00,1314.66,0,1635,
1/1/2000,12:28:00,425.46,0,913,
1/1/2000,12:29:00,1456.42,0,272,
1/1/2000,12:30:00,1249.58,0,368,
1/1/2000,12:31:00,1191.90,0,1974,
1/1/2000,12:32:00,1346.51,0,1528,
1/1/2000,12:33:00,1578.22,0,1896,
1/1/2000,12:34:00,1259.30,0,1748,
1/1/2000,12:35:00,2414.66,0,1652,
1/1/2000,12:36:00,1609.62,0,1988,
1/1/2000,12:37:00,1226.67,0,1731,
1/1/2000,12:38:00,2425.92,0,1609,
1/1/2000,12:39:00,1574.50,0,1380,
1/1/2000,12:40:00,1466.51,0,1621,
1/1/2000,12:41:00,1721.34,0,379,
1/1/2000,12:42:00,1400.00,0,139,
1/1/2000,12:43:00,1622.80,0,677,
1/1/2000,12:44:00,1392.76,0,800,
1/1/2000,12:45:00,1656.19,0,1527,
1/1/2000,12:46:00,1449.00,0,246,
1/1/2000,12:47:00,1352.77,0,881,
1/1/2000,12:48:00,1496.37,0,1610,
1/1/2000,12:49:00,1402.63,0,1463,
1/1/2000,12:50:00,1577.27,0,186,
1/1/2000,12:51:00,1404.00,0,711,
1/1/2000,12:52:00,1509.20,0,764,
1/1/2000,12:53:00,2997.43,0,1290,
1/1/2000,12:54:00,1255.57,0,283,
1/1/2000,12:55:00,1534.67,0,222,
1/1/2000,12:56:00,2520.44,0,1243,
1/1/2000,12:57:00,1287.24,0,495,
1/1/2000,12:58:00,1553.62,0,1244,
1/1/2000,12:59:00,1470.48,0,812,
1/1/2000,13:00:00,1404.66,0,1187,
1/1/2000,13:01:00,1570.12,0,101,
1/1/2000,13:02:00,1469.42,0,1370,
1/1/2000,13:03:00,1277.95,0,893,
1/1/2000,13:04:00,1502.85,0,759,
1/1/2000,13:05:00,1618.44,0,365,
1/1/2000,13:06:00,1434.15,0,895,
1/1/2000,13:07:00,1487.29,0,850,
1/1/2000,13:08:00,3218.41,0,1804,
1/1/2000,13:09:00,3207.46,0,855,
1/1/2000,13:10:00,1502.88,0,259,
1/1/2000,13:11:00,1368.52,0,1188,
1/1/2000,13:12:00,1429.41,0,1243,
1/1/2000,13:13:00,337.78,0,1462,
1/1/2000,13:14:00,1373.52,0,1193,
1/1/2000,13:15:00,1460.41,0,764,
1/1/2000,13:16:00,1521.80,0,1217,
1/1/2000,13:17:00,1360.04,0,1026,
1/1/2000,13:18:00,1302.13,0,1923,
1/1/2000,13:19:00,1469.86,0,144,
1/1/2000,13:20:00,1477.41,0,1270,
1/1/2000,13:21:00,186.86,0,1292,
1/1/2000,13:22:00,1446.02,0,258,
1/1/2000,13:23:00,1528.90,0,1512,
1/1/2000,13:24:00,1986.94,0,881,
1/1/2000,13:25:00,1512.95,0,1877,
1/1/2000,13:26:00,1518.08,0,123,
1/1/2000,13:27:00,2136.80,0,769,
1/1/2000,13:28:00,2481.69,0,1318,
1/1/2000,13:29:00,1379.29,0,1074,
1/1/2000,13:30:00,250.90,0,1684,
1/1/2000,13:31:00,1344.48,0,1249,
1/1/2000,13:32:00,1232.06,0,1690,
1/1/2000,13:33:00,227.59,0,805,
1/1/2000,13:34:00,260.37,0,1744,
1/1/2000,13:35:00,2576.86,0,1651,
1/1/2000,13:36:00,1447.22,0,1804,
1/1/2000,13:37:00,326.14,0,146,
1/1/2000,13:38:00,1344.93,0,1375,
1/1/2000,13:39:00,389.75,0,1458,
1/1/2000,13:40:00,2491.11,0,1052,
1/1/2000,13:41:00,1481.45,0,1870,
1/1/2000,13:42:00,1464.55,0,879,
1/1/2000,13:43:00,1231.30,0,507,
1/1/2000,13:44:00,1485.80,0,606,
1/1/2000,13:45:00,1525.61,0,827,
1/1/2000,13:46:00,1445.94,0,1762,
1/1/2000,13:47:00,1686.09,0,673,
1/1/2000,13:48:00,1493.48,0,1594,
1/1/2000,13:49:00,1171.42,0,412,
1/1/2000,13:50:00,1686.67,0,369,
1/1/2000,13:51:00,1497.49,0,1544,
1/1/2000,13:52:00,1523.84,0,1677,
1/1/2000,13:53:00,1682.02,0,342,
1/1/2000,13:54:00,1758.12,0,752,
1/1/2000,13:55:00,1664.38,0,1612,
1/1/2000,13:56:00,1356.49,0,1661,
1/1/2000,13:57:00,1646.57,0,153,
1/1/2000,13:58:00,1410.22,0,1338,
1/1/2000,13:59:00,1242.18,0,563,
1/1/2000,14:00:00,2641.26,0,515,
1/1/2000,14:01:00,436.70,0,1103,
1/1/2000,14:02:00,1359.46,0,1788,
1/1/2000,14:03:00,1185.01,0,1316,
1/1/2000,14:04:00,151.77,0,1897,
1/1/2000,14:05:00,1381.70,0,1242,
1/1/2000,14:06:00,1258.85,0,1684,
1/1/2000,14:07:00,1582.31,0,211,
1/1/2000,14:08:00,1309.81,0,468,
1/1/2000,14:09:00,1168.31,0,946,
1/1/2000,14:10:00,1519.95,0,284,
1/1/2000,14:11:00,1554.26,0,1571,
1/1/2000,14:12:00,1409.77,0,1588,
1/1/2000,14:13:00,1428.28,0,879,
1/1/2000,14:14:00,1566.99,0,396,
1/1/2000,14:15:00,1456.38,0,1674,
1/1/2000,14:16:00,1625.40,0,1667,
1/1/2000,14:17:00,1452.83,0,111,
1/1/2000,14:18:00,1297.39,0,1331,
1/1/2000,14:19:00,1331.97,0,1241,
1/1/2000,14:20:00,259.39,0,1283,
1/1/2000,14:21:00,1403.05,0,953,
1/1/2000,14:22:00,1542.33,0,1251,
1/1/2000,14:23:00,1470.05,0,290,
1/1/2000,14:24:00,1510.93,0,232,
1/1/2000,14:25:00,309.10,0,1174,
1/1/2000,14:26:00,2969.32,0,279,
1/1/2000,14:27:00,1201.81,0,748,
1/1/2000,14:28:00,1504.09,0,1358,
1/1/2000,14:29:00,1257.40,0,1551,
1/1/2000,14:30:00,1358.09,0,1731,
1/1/2000,14:31:00,1635.31,0,1247,
1/1/2000,14:32:00,1645.47,0,621,
1/1/2000,14:33:00,1449.58,0,799,
1/1/2000,14:34:00,1415.12,0,497,
1/1/2000,14:35:00,1414.04,0,1086,
1/1/2000,14:36:00,1651.10,0,1047,
1/1/2000,14:37:00,1451.18,0,746,
1/1/2000,14:38:00,278.40,0,1729,
1/1/2000,14:39:00,366.08,0,1269,
1/1/2000,14:40:00,1714.82,0,731,
1/1/2000,14:41:00,2336.04,0,1025,
1/1/2000,14:42:00,1526.18,0,513,
1/1/2000,14:43:00,1322.14,0,1124,
1/1/2000,14:44:00,1503.69,0,1675,
1/1/2000,14:45:00,1627.70,0,371,
1/1/2000,14:46:00,1450.74,0,190,
1/1/2000,14:47:00,1462.92,0,194,
1/1/2000,14:48:00,414.93,0,510,
1/1/2000,14:49:00,1567.99,0,340,
1/1/2000,14:50:00,1444.89,0,1211,
1/1/2000,14:51:00,1497.15,0,680,
1/1/2000,14:52:00,1383.02,0,159,
1/1/2000,14:53:00,1443.12,0,973,
1/1/2000,14:54:00,1273.46,0,828,
1/1/2000,14:55:00,1608.75,0,1192,
1/1/2000,14:56:00,1699.66,0,1530,
1/1/2000,14:57:00,1620.58,0,1053,
1/1/2000,14:58:00,1086.58,0,475,
1/1/2000,14:59:00,1575.45,0,1028,
1/1/2000,15:00:00,1418.64,0,813,
1/1/2000,15:01:00,181.55,0,767,
1/1/2000,15:02:00,1393.15,0,599,
1/1/2000,15:03:00,1409.69,0,1766,
1/1/2000,15:04:00,1368.84,0,454,
1/1/2000,15:05:00,369.88,0,1312,
1/1/2000,15:06:00,2334.76,0,1325,
1/1/2000,15:07:00,1636.06,0,285,
1/1/2000,15:08:00,359.14,0,1650,
1/1/2000,15:09:00,1497.32,0,1495,
1/1/2000,15:10:00,1548.25,0,1981,
1/1/2000,15:11:00,1645.09,0,1145,
1/1/2000,15:12:00,217.10,0,208,
1/1/2000,15:13:00,252.75,0,1308,
1/1/2000,15:14:00,1426.51,0,1216,
1/1/2000,15:15:00,1493.49,0,954,
1/1/2000,15:16:00,1546.55,0,246,
1/1/2000,15:17:00,1447.87,0,381,
1/1/2000,15:18:00,1372.41,0,1337,
1/1/2000,15:19:00,1653.53,0,562,
1/1/2000,15:20:00,1373.62,0,584,
1/1/2000,15:21:00,1468.07,0,1089,
1/1/2000,15:22:00,264.53,0,1597,
1/1/2000,15:23:00,1150.39,0,1349,
1/1/2000,15:24:00,2057.42,0,1734,
1/1/2000,15:25:00,1532.67,0,122,
1/1/2000,15:26:00,1280.92,0,1734,
1/1/2000,15:27:00,1489.09,0,722,
1/1/2000,15:28:00,2270.46,0,697,
1/1/2000,15:29:00,311.14,0,371,
1/1/2000,15:30:00,1232.25,0,1336,
1/1/2000,15:31:00,1555.67,0,1535,
1/1/2000,15:32:00,1638.45,0,272,
1/1/2000,15:33:00,1648.70,0,884,
1/1/2000,15:34:00,1409.70,0,1603,
1/1/2000,15:35:00,1452.44,0,1075,
1/1/2000,15:36:00,1419.56,0,877,
1/1/2000,15:37:00,1374.59,0,1732,
1/1/2000,15:38:00,1380.69,0,184,
1/1/2000,15:39:00,1590.79,0,658,
1/1/2000,15:40:00,1514.05,0,901,
1/1/2000,15:41:00,1249.77,0,1487,
1/1/2000,15:42:00,1489.95,0,1803,
1/1/2000,15:43:00,1554.26,0,615,
1/1/2000,15:44:00,186.30,0,1811,
1/1/2000,15:45:00,1454.99,0,869,
1/1/2000,15:46:00,1669.16,0,1935,
1/1/2000,15:47:00,1494.77,0,666,
1/1/2000,15:48:00,1524.72,0,627,
1/1/2000,15:49:00,1491.74,0,1764,
1/1/2000,15:50:00,1504.31,0,1349,
1/1/2000,15:51:00,1262.34,0,317,
1/1/2000,15:52:00,1610.49,0,1270,
1/1/2000,15:53:00,2122.43,0,177,
1/1/2000,15:54:00,1375.91,0,1678,
1/1/2000,15:55:00,1400.61,0,1708,
1/1/2000,15:56:00,1563.33,0,1196,
1/1/2000,15:57:00,1489.32,0,1394,
1/1/2000,15:58:00,1633.03,0,1657,
1/1/2000,15:59:00,1471.89,0,886,
1/1/2000,16:00:00,328.95,0,996,
1/1/2000,16:01:00,187.51,0,1101,
1/1/2000,16:02:00,1328.23,0,133,
1/1/2000,16:03:00,415.22,0,1038,
1/1/2000,16:04:00,1527.18,0,577,
1/1/2000,16:05:00,1485.38,0,193,
1/1/2000,16:06:00,1398.37,0,1952,
1/1/2000,16:07:00,1364.30,0,317,
1/1/2000,16:08:00,1702.64,0,515,
1/1/2000,16:09:00,1203.93,0,1279,
1/1/2000,16:10:00,1611.46,0,193,
1/1/2000,16:11:00,245.30,0,998,
1/1/2000,16:12:00,1341.99,0,1394,
1/1/2000,16:13:00,2136.44,0,282,
1/1/2000,16:14:00,1408.76,0,359,
1/1/2000,16:15:00,1242.54,0,457,
1/1/2000,16:16:00,1473.55,0,1702,
1/1/2000,16:17:00,1416.45,0,1185,
1/1/2000,16:18:00,1620.26,0,1382,
1/1/2000,16:19:00,1384.57,0,1503,
1/1/2000,16:20:00,1671.16,0,845,
1/1/2000,16:21:00,1160.95,0,1653,
1/1/2000,16:22:00,2662.45,0,1154,
1/1/2000,16:23:00,1664.97,0,1486,
1/1/2000,16:24:00,1650.17,0,585,
1/1/2000,16:25:00,1398.44,0,1923,
1/1/2000,16:26:00,1154.00,0,864,
1/1/2000,16:27:00,1605.59,0,1517,
1/1/2000,16:28:00,1588.32,0,956,
1/1/2000,16:29:00,1533.42,0,1352,
1/1/2000,16:30:00,1552.49,0,943,
1/1/2000,16:31:00,1569.61,0,1595,
1/1/2000,16:32:00,1286.24,0,555,
1/1/2000,16:33:00,1567.55,0,182,
1/1/2000,16:34:00,1302.70,0,907,
1/1/2000,16:35:00,1158.72,0,125,
1/1/2000,16:36:00,1453.53,0,589,
1/1/2000,16:37:00,1438.30,0,1630,
1/1/2000,16:38:00,1391.12,0,1540,
1/1/2000,16:39:00,1249.25,0,244,
1/1/2000,16:40:00,1569.90,0,1641,
1/1/2000,16:41:00,1422.10,0,1903,
1/1/2000,16:42:00,1797.19,0,845,
1/1/2000,16:43:00,1488.99,0,1244,
1/1/2000,16:44:00,1413.36,0,785,
1/1/2000,16:45:00,1472.24,0,529,
1/1/2000,16:46:00,1493.21,0,1131,
1/1/2000,16:47:00,2321.63,0,351,
1/1/2000,16:48:00,1246.74,0,1478,
1/1/2000,16:49:00,1519.09,0,1926,
1/1/2000,16:50:00,1534.06,0,437,
1/1/2000,16:51:00,1399.06,0,1166,
1/1/2000,16:52:00,1511.21,0,960,
1/1/2000,16:53:00,1443.98,0,1885,
1/1/2000,16:54:00,1517.21,0,1711,
1/1/2000,16:55:00,1204.72,0,1011,
1/1/2000,16:56:00,1271.21,0,861,
1/1/2000,16:57:00,1474.81,0,1033,
1/1/2000,16:58:00,1632.59,0,1550,
1/1/2000,16:59:00,1378.52,0,184,
1/1/2000,17:00:00,1584.57,0,1463,
1/1/2000,17:01:00,1398.63,0,432,
1/1/2000,17:02:00,2627.88,0,2000,
1/1/2000,17:03:00,1399.99,0,1070,
1/1/2000,17:04:00,1516.32,0,1465,
1/1/2000,17:05:00,1563.06,0,1943,
1/1/2000,17:06:00,594.58,0,768,
1/1/2000,17:07:00,2365.83,0,146,
1/1/2000,17:08:00,2820.79,0,1104,
1/1/2000,17:09:00,1346.34,0,839,
1/1/2000,17:10:00,1245.40,0,730,
1/1/2000,17:11:00,1530.57,0,1009,
1/1/2000,17:12:00,1469.18,0,1592,
1/1/2000,17:13:00,280.25,0,1072,
1/1/2000,17:14:00,1591.49,0,113,
1/1/2000,17:15:00,1390.12,0,1554,
1/1/2000,17:16:00,1115.92,0,1785,
1/1/2000,17:17:00,1268.26,0,1049,
1/1/2000,17:18:00,1468.65,0,354,
1/1/2000,17:19:00,1646.07,0,1508,
1/1/2000,17:20:00,1466.84,0,840,
1/1/2000,17:21:00,1440.00,0,1074,
1/1/2000,17:22:00,1693.41,0,1291,
1/1/2000,17:23:00,300.54,0,1967,
1/1/2000,17:24:00,270.06,0,496,
1/1/2000,17:25:00,2444.30,0,1793,
1/1/2000,17:26:00,1534.71,0,820,
1/1/2000,17:27:00,241.91,0,796,
1/1/2000,17:28:00,1553.19,0,1244,
1/1/2000,17:29:00,1363.75,0,1228,
1/1/2000,17:30:00,1361.78,0,135,
1/1/2000,17:31:00,1159.91,0,1922,
1/1/2000,17:32:00,1560.13,0,342,
1/1/2000,17:33:00,1404.90,0,356,
1/1/2000,17:34:00,1560.70,0,1091,
1/1/2000,17:35:00,222.10,0,221,
1/1/2000,17:36:00,2483.70,0,353,
1/1/2000,17:37:00,1508.82,0,1832,
1/1/2000,17:38:00,1358.17,0,1851,
1/1/2000,17:39:00,1159.90,0,128,
1/1/2000,17:40:00,1456.80,0,1644,
1/1/2000,17:41:00,2022.56,0,850,
1/1/2000,17:42:00,382.28,0,1153,
1/1/2000,17:43:00,399.21,0,378,
1/1/2000,17:44:00,1253.49,0,888,
1/1/2000,17:45:00,1405.09,0,1009,
1/1/2000,17:46:00,1505.89,0,1743,
1/1/2000,17:47:00,1532.77,0,1106,
1/1/2000,17:48:00,1321.37,0,1523,
1/1/2000,17:49:00,378.30,0,507,
1/1/2000,17:50:00,350.57,0,1561,
1/1/2000,17:51:00,1604.92,0,919,
1/1/2000,17:52:00,1273.65,0,1031,
1/1/2000,17:53:00,1544.25,0,375,
1/1/2000,17:54:00,1646.40,0,1338,
1/1/2000,17:55:00,1451.66,0,256,
1/1/2000,17:56:00,1279.67,0,1133,
1/1/2000,17:57:00,1281.49,0,1664,
1/1/2000,17:58:00,1514.24,0,1041,
1/1/2000,17:59:00,2861.47,0,982,
1/1/2000,18:00:00,1580.22,0,1482,
1/1/2000,18:01:00,1215.52,0,214,
1/1/2000,18:02:00,1462.83,0,822,
1/1/2000,18:03:00,2314.12,0,1757,
1/1/2000,18:04:00,1372.78,0,831,
1/1/2000,18:05:00,199.02,0,273,
1/1/2000,18:06:00,1423.50,0,1043,
1/1/2000,18:07:00,1337.60,0,141,
1/1/2000,18:08:00,1293.49,0,1755,
1/1/2000,18:09:00,1180.21,0,1761,
1/1/2000,18:10:00,1364.72,0,1835,
1/1/2000,18:11:00,335.38,0,708,
1/1/2000,18:12:00,1481.09,0,294,
1/1/2000,18:13:00,1355.72,0,974,
1/1/2000,18:14:00,1448.46,0,1205,
1/1/2000,18:15:00,1569.34,0,1475,
1/1/2000,18:16:00,2430.54,0,536,
1/1/2000,18:17:00,1243.73,0,1846,
1/1/2000,18:18:00,1139.39,0,1169,
1/1/2000,18:19:00,1452.69,0,940,
1/1/2000,18:20:00,1513.90,0,944,
1/1/2000,18:21:00,1337.12,0,407,
1/1/2000,18:22:00,1487.77,0,1246,
1/1/2000,18:23:00,1517.69,0,1717,
1/1/2000,18:24:00,1315.67,0,1579,
1/1/2000,18:25:00,307.21,0,933,
1/1/2000,18:26:00,1376.37,0,1819,
1/1/2000,18:27:00,1374.31,0,1797,
1/1/2000,18:28:00,1251.40,0,284,
1/1/2000,18:29:00,1331.89,0,1632,
1/1/2000,18:30:00,1416.07,0,538,
1/1/2000,18:31:00,1454.55,0,331,
1/1/2000,18:32:00,1347.06,0,1901,
1/1/2000,18:33:00,1313.64,0,1953,
1/1/2000,18:34:00,1287.23,0,1514,
1/1/2000,18:35:00,1498.48,0,1949,
1/1/2000,18:36:00,339.72,0,1963,
1/1/2000,18:37:00,1690.85,0,709,
1/1/2000,18:38:00,1284.96,0,1901,
1/1/2000,18:39:00,1349.88,0,1106,
1/1/2000,18:40:00,1168.93,0,1895,
1/1/2000,18:41:00,1337.89,0,1593,
1/1/2000,18:42:00,1285.02,0,206,
1/1/2000,18:43:00,1260.37,0,725,
1/1/2000,18:44:00,163.77,0,1801,
1/1/2000,18:45:00,1287.14,0,1888,
1/1/2000,18:46:00,1255.28,0,1737,
1/1/2000,18:47:00,1257.04,0,1268,
1/1/2000,18:48:00,1383.44,0,1383,
1/1/2000,18:49:00,1313.90,0,1365,
1/1/2000,18:50:00,1311.68,0,1261,
1/1/2000,18:51:00,1396.19,0,342,
1/1/2000,18:52:00,1481.25,0,645,
1/1/2000,18:53:00,1255.91,0,679,
1/1/2000,18:54:00,1366.28,0,158,
1/1/2000,18:55:00,1203.01,0,1038,
1/1/2000,18:56:00,1923.73,0,885,
1/1/2000,18:57:00,1301.55,0,220,
1/1/2000,18:58:00,1505.84,0,1743,
1/1/2000,18:59:00,1328.34,0,1369,
1/1/2000,19:00:00,276.15,0,447,
1/1/2000,19:01:00,1485.74,0,749,
1/1/2000,19:02:00,1231.86,0,1809,
1/1/2000,19:03:00,1085.56,0,639,
1/1/2000,19:04:00,1075.46,0,1106,
1/1/2000,19:05:00,1101.50,0,1734,
1/1/2000,19:06:00,2375.45,0,1056,
1/1/2000,19:07:00,143.16,0,1109,
1/1/2000,19:08:00,1322.82,0,517,
1/1/2000,19:09:00,1215.11,0,1299,
1/1/2000,19:10:00,1097.47,0,469,
1/1/2000,19:11:00,1163.55,0,1495,
1/1/2000,19:12:00,213.75,0,762,
1/1/2000,19:13:00,1192.08,0,1316,
1/1/2000,19:14:00,1167.06,0,1027,
1/1/2000,19:15:00,1060.56,0,199,
1/1/2000,19:16:00,1342.77,0,1220,
1/1/2000,19:17:00,1327.83,0,282,
1/1/2000,19:18:00,2420.42,0,415,
1/1/2000,19:19:00,1219.13,0,735,
1/1/2000,19:20:00,211.29,0,894,
1/1/2000,19:21:00,1011.17,0,1760,
1/1/2000,19:22:00,224.69,0,1426,
1/1/2000,19:23:00,1134.20,0,1174,
1/1/2000,19:24:00,2532.98,0,1501,
1/1/2000,19:25:00,1285.69,0,192,
1/1/2000,19:26:00,940.92,0,1575,
1/1/2000,19:27:00,195.01,0,467,
1/1/2000,19:28:00,1016.87,0,1542,
1/1/2000,19:29:00,1011.61,0,1980,
1/1/2000,19:30:00,1154.27,0,1337,
1/1/2000,19:31:00,180.81,0,1042,
1/1/2000,19:32:00,1239.03,0,1096,
1/1/2000,19:33:00,1011.75,0,1747,
1/1/2000,19:34:00,126.36,0,485,
1/1/2000,19:35:00,1037.54,0,1717,
1/1/2000,19:36:00,237.38,0,338,
1/1/2000,19:37:00,1022.65,0,1298,
1/1/2000,19:38:00,1052.12,0,783,
1/1/2000,19:39:00,1157.68,0,1320,
1/1/2000,19:40:00,969.88,0,1151,
1/1/2000,19:41:00,844.69,0,1181,
1/1/2000,19:42:00,1771.20,0,339,
1/1/2000,19:43:00,875.77,0,142,
1/1/2000,19:44:00,1007.64,0,1502,
1/1/2000,19:45:00,1089.06,0,368,
1/1/2000,19:46:00,1078.65,0,837,
1/1/2000,19:47:00,838.59,0,678,
1/1/2000,19:48:00,875.96,0,1725,
1/1/2000,19:49:00,860.05,0,196,
1/1/2000,19:50:00,956.58,0,1131,
1/1/2000,19:51:00,2357.98,0,628,
1/1/2000,19:52:00,934.55,0,1240,
1/1/2000,19:53:00,867.61,0,1997,
1/1/2000,19:54:00,957.86,0,316,
1/1/2000,19:55:00,185.19,0,341,
1/1/2000,19:56:00,722.84,0,1004,
1/1/2000,19:57:00,829.03,0,351,
1/1/2000,19:58:00,718.65,0,602,
1/1/2000,19:59:00,843.90,0,949,
1/1/2000,20:00:00,711.74,0,963,
1/1/2000,20:01:00,864.33,0,1157,
1/1/2000,20:02:00,761.73,0,120,
1/1/2000,20:03:00,1575.15,0,988,
1/1/2000,20:04:00,920.50,0,1393,
1/1/2000,20:05:00,868.46,0,958,
1/1/2000,20:06:00,687.52,0,116,
1/1/2000,20:07:00,816.48,0,927,
